rodada;posicao_ebt;nota;dt_inicio_avaliacao;dt_fim_avaliacao;uf;nome_uf;municipio;cod_ibge;populacao;site_municipal;site_esic;regulamento_pagina_prefeitura;regulamento_pagina_prefeiturap;regulamentou_lai;regulamentou_laip;tipo_regulamentacao_lai;normativo_lai;dt_normativo_lai;regulamentou_criacao_sic;regulamentou_criacao_sicp;previsao_calassificacao;previsao_calassificacaop;previsao_responsabilizacao_servidor;previsao_responsabilizacao_servidorp;regulamentou_instancia_recursal;regulamentou_instancia_recursalp;pontos_regulamentacao;indicacao_orgao;indicacao_orgaop;indicacao_endereco;indicacao_enderecop;indicacao_telefone;indicacao_telefonep;indicacao_horario;indicacao_horariop;alternativa_sic_eletronico;alternativa_sic_eletronicop;envio_documento_cadastro;assinatura_reconhecida;declaracao_responsabilidade;maioridade;outras_exigencias;nao_exige_identificacaop;possibilidade_acompanhamento;possibilidade_acompanhamentop;resposta_no_prazo_pergunta_1;resposta_no_prazo_pergunta_2;resposta_no_prazo_pergunta_3;resposta_no_prazo_pergunta_4;pontos_prazo_perguntas;respondeu_pergunta_1;respondeu_pergunta_2;respondeu_pergunta_3;respondeu_pergunta_4;pontos_resposta_perguntas;pontos_transp_passiva;total_pontos;nota_1
3;1848;0;01/07/2016;18/11/2016;MG;Minas Gerais;Ibitiúra de Minas;3129905;3520;http://www.ibitiurademinas.mg.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;06/07/2016;18/11/2016;MG;Minas Gerais;Guarani;3128402;9014;http://www.guarani.mg.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;30/06/2016;18/11/2016;MG;Minas Gerais;Goianá;3127388;3903;http://www.goiana.mg.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;30/06/2016;18/11/2016;MG;Minas Gerais;Galiléia;3127305;7061;http://www.galileia.mg.gov.br/;http://transparencia.galileia.mg.gov.br/solicitacao-de-informacao/;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;11/07/2016;18/11/2016;MG;Minas Gerais;Montalvânia;3142700;15779;http://www.montalvania.mg.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;11/07/2016;18/11/2016;MG;Minas Gerais;Monte Sião;3143401;23022;http://www.montesiao.mg.gov.br/;https://montesiao-mg.portaltp.com.br/modulos/geral/acessoinfo.aspx;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;12/07/2016;17/11/2016;MG;Minas Gerais;Liberdade;3138500;5346;http://www.liberdade.mg.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;29/07/2016;18/11/2016;MG;Minas Gerais;Januária;3135209;68247;http://januaria.mg.gov.br/;https://januaria-mg.portaltp.com.br/modulos/geral/acessoinfo.aspx;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;07/07/2016;17/11/2016;MG;Minas Gerais;Jequeri;3135506;12946;http://www.jequeri.mg.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;08/07/2016;17/11/2016;MG;Minas Gerais;Jesuânia;3135902;4899;http://www.jesuania.mg.gov.br/noticias.asp;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;29/07/2016;17/11/2016;MG;Minas Gerais;Joaquim Felício;3136405;4607;http://www.joaquimfelicio.mg.gov.br/;http://www.joaquimfelicio.mg.gov.br/solicitacoes/index.html;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;04/07/2016;17/11/2016;MG;Minas Gerais;José Gonçalves de Minas;3136520;4643;Não Localizado;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;23/07/2016;21/09/2016;MA;Maranhão;BelAgua;2101731;7273;http://belagua.ma.gov.br/;http://belagua.ma.gov.br/esic/;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;02/08/2016;21/09/2016;MA;Maranhão;Capinzal do Norte;2102754;10720;https://pt-br.facebook.com/PrefeituraMunicipalDeCapinzalDoNorte/;http://transparencia.capinzaldonorte.ma.gov.br/ouvidoria;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;26/07/2016;21/09/2016;MA;Maranhão;Carutapera;2102903;23219;http://www.carutapera.ma.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;01/08/2016;05/01/2017;MA;Maranhão;Central do Maranhão;2103125;8447;http://www.centraldomaranhao.ma.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;25/07/2016;21/09/2016;MA;Maranhão;Campestre do Maranhão;2102556;14028;http://campestredomaranhao.ma.gov.br/;http://campestredomaranhao.ma.gov.br/esic/;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;01/08/2016;22/09/2016;MA;Maranhão;Estreito;2104057;40629;http://estreito.ma.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;27/07/2016;22/09/2016;MA;Maranhão;Fortaleza dos Nogueiras;2104107;12375;http://fortalezadosnogueiras.ma.gov.br/;http://fortalezadosnogueiras.ma.gov.br/esic/;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;01/08/2016;22/09/2016;MA;Maranhão;Godofredo Viana;2104305;11464;Não Localizado;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;01/08/2016;22/09/2016;MA;Maranhão;Coelho Neto;2103406;48320;http://www.coelhoneto.ma.gov.br/;http://www.coelhoneto.ma.gov.br/transparencia/;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;27/07/2016;22/09/2016;MA;Maranhão;Colinas;2103505;40268;http://colinas.ma.gov.br/;http://colinas.ma.gov.br/esic/;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;28/07/2016;22/09/2016;MA;Maranhão;Igarapé Grande;2105203;11628;http://www.igarapegrande.ma.gov.br/novo/;http://www.gdic.com.br/modulo/esic/login/2220490;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;29/07/2016;22/09/2016;MA;Maranhão;Maracaçumé;2106326;20815;http://maracacume.ma.gov.br/;http://maracacume.ma.gov.br/esic/;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;29/07/2016;22/09/2016;MA;Maranhão;Marajá do Sena;2106359;7658;http://www.marajadosena.ma.gov.br/novo/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;29/07/2016;22/09/2016;MA;Maranhão;Joselândia;2105609;15827;http://joselandia.ma.gov.br/novo/;http://transparencianagestao.com.br/joselandia/esiclivre/index/;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;23/07/2016;05/01/2017;MA;Maranhão;Axixá;2101103;11850;http://axixa.ma.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;23/07/2016;01/12/2016;MA;Maranhão;Bacabal;2101202;102656;http://www.bacabal.ma.gov.br/;http://portaldatransparenciama.com.br/esicpmbacabal/index/;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;23/07/2016;21/09/2016;MA;Maranhão;Balsas;2101400;92144;http://balsas.ma.gov.br/;http://balsas.ma.gov.br/esic/;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;01/08/2016;21/09/2016;MA;Maranhão;Alto Alegre do Maranhão;2100436;26348;http://altoalegredomaranhao.ma.gov.br/;http://altoalegredomaranhao.ma.gov.br/esic/;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;22/07/2016;05/01/2017;GO;Goiás;Vicentinópolis;5222054;8171;http://www.vicentinopolis.go.gov.br/site/index.aspx;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;28/07/2016;21/11/2016;GO;Goiás;Santa Bárbara de Goiás;5219100;6259;http://santabarbara.go.gov.br/;http://prefeituradesantabarbara.sigepnet.com.br/sic.php?portal=2;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;11/07/2016;17/11/2016;MG;Minas Gerais;Minas Novas;3141801;31915;http://www.minasnovas.mg.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;28/07/2016;01/12/2016;GO;Goiás;Rio Verde;5218805;207296;http://www.rioverde.go.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;11/08/2016;14/11/2016;RJ;Rio de Janeiro;São Francisco de Itabapoana;3304755;41291;http://www.pmsfi.rj.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;12/08/2016;14/11/2016;RJ;Rio de Janeiro;São João da Barra;3305000;34583;http://www.sjb.rj.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;12/08/2016;14/11/2016;RJ;Rio de Janeiro;Santa Maria Madalena;3304607;10225;http://www.pmsmm.rj.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;10/08/2016;20/11/2016;RJ;Rio de Janeiro;Paracambi;3303609;49521;http://www.paracambi.rj.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;10/08/2016;14/11/2016;RJ;Rio de Janeiro;Paty do Alferes;3303856;26818;http://patydoalferes.rj.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;08/08/2016;14/11/2016;RN;Rio Grande do Norte;Espírito Santo;2403509;10727;http://www.espiritosanto.rn.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;08/08/2016;14/11/2016;RN;Rio Grande do Norte;Felipe Guerra;2403707;6013;http://prefeiturafelipeguerra.blogspot.com.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;08/08/2016;14/11/2016;RN;Rio Grande do Norte;Fernando Pedroza;2403756;3037;http://fernandopedroza.50webs.com/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;08/08/2016;14/11/2016;RN;Rio Grande do Norte;Galinhos;2404101;2584;Não Localizado;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;08/08/2016;14/11/2016;RN;Rio Grande do Norte;Goianinha;2404200;25292;https://www.facebook.com/PrefeituradeGoianinha;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;14/07/2016;16/09/2016;PI;Piauí;Sebastião Leal;2210631;4209;http://www.sebastiaoleal.pi.gov.br;http://www.sebastiaoleal.pi.gov.br/index.php?class=Esic;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;01/08/2016;04/01/2017;RN;Rio Grande do Norte;Caraúbas;2402303;20564;Não Localizado;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Não;Não;Não;Não;Não;0;Não;0;;;;;0;;;;;0;0;0;0
3;1848;0;01/08/2016;22/09/2016;RN;Rio Grande do Norte;Brejinho;2401800;12509;http://www.brejinho.rn.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;12/08/2016;14/11/2016;RJ;Rio de Janeiro;Trajano de Morais;3305901;10350;http://trajanodemoraes.rj.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;06/07/2016;23/11/2016;SE;Sergipe;Itabi;2803104;5017;http://www.itabi.se.gov.br/;http://www.itabi.se.gov.br/sic_novo/;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;17/08/2016;23/11/2016;SE;Sergipe;Japaratuba;2803302;18288;http://www.japaratuba.se.gov.br/;http://www.japaratuba.se.gov.br/esic/;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;03/08/2016;07/10/2016;SE;Sergipe;Frei Paulo;2802304;15047;http://www.freipaulo.se.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
3;1848;0;17/08/2016;07/12/2016;SE;Sergipe;Gararu;2802403;11724;http://www.gararu.se.gov.br/;Não Localizado;Não;0;Não Localizado;0;;;;Não Localizado;0;Não Localizado;0;Não Localizado;0;Não Localizado;0;0;Não;0;Não;0;Não;0;Não;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;;;;;0;;;;;0;0;0;0
